Sample Date,IRON DISSOLVED,OXYGEN DISSOLVED (FIELD METER),PH (FIELD),TEMPERATURE WATER,TURBIDITY,ZINC DISSOLVED,Day_of_Year,Day
4/26/2021,0.06,7.594924255,8.619977228,47.67516542,-336.6333296,-11.39442579,116,26
4/27/2021,0.06,7.580533979,8.621303532,47.81850316,-338.2929147,-11.45013988,117,27
4/28/2021,0.06,7.566117947,8.622632226,47.96208511,-339.9561709,-11.50596493,118,28
4/29/2021,0.06,7.551676141,8.623963313,48.10591143,-341.6231015,-11.56190103,119,29
4/30/2021,0.06,7.537208543,8.625296792,48.24998227,-343.2937102,-11.61794828,120,30
5/1/2021,0.06,7.522715132,8.626632667,48.3942978,-344.9680003,-11.67410678,121,1
5/2/2021,0.06,7.508195891,8.627970939,48.53885819,-346.6459755,-11.73037662,122,2
5/3/2021,0.06,7.493650801,8.62931161,48.68366359,-348.3276392,-11.78675789,123,3
5/4/2021,0.06,7.479079843,8.630654681,48.82871416,-350.0129949,-11.84325071,124,4
5/5/2021,0.06,7.464482998,8.632000155,48.97401007,-351.7020462,-11.89985515,125,5
5/6/2021,0.06,7.449860248,8.633348033,49.11955148,-353.3947964,-11.95657132,126,6
5/7/2021,0.06,7.435211573,8.634698317,49.26533854,-355.0912492,-12.01339931,127,7
5/8/2021,0.06,7.420536956,8.636051009,49.41137143,-356.7914079,-12.07033922,128,8
5/9/2021,0.06,7.405836376,8.63740611,49.5576503,-358.4952762,-12.12739114,129,9
5/10/2021,0.06,7.391109816,8.638763623,49.70417532,-360.2028575,-12.18455518,130,10
5/11/2021,0.06,7.376357257,8.640123549,49.85094664,-361.9141553,-12.24183142,131,11
5/12/2021,0.06,7.361578679,8.641485889,49.99796443,-363.6291731,-12.29921996,132,12
5/13/2021,0.06,7.346774065,8.642850646,50.14522884,-365.3479144,-12.3567209,133,13
5/14/2021,0.06,7.331943395,8.644217822,50.29274005,-367.0703827,-12.41433434,134,14
5/15/2021,0.06,7.317086651,8.645587417,50.44049821,-368.7965816,-12.47206036,135,15
5/16/2021,0.06,7.302203813,8.646959435,50.58850348,-370.5265144,-12.52989908,136,16
5/17/2021,0.06,7.287294864,8.648333876,50.73675603,-372.2601848,-12.58785057,137,17
5/18/2021,0.06,7.272359784,8.649710743,50.88525602,-373.9975961,-12.64591495,138,18
5/19/2021,0.06,7.257398554,8.651090037,51.0340036,-375.738752,-12.70409229,139,19
5/20/2021,0.06,7.242411156,8.652471761,51.18299895,-377.4836558,-12.76238271,140,20
5/21/2021,0.06,7.227397571,8.653855915,51.33224221,-379.2323112,-12.8207863,141,21
5/22/2021,0.06,7.212357781,8.655242501,51.48173356,-380.9847216,-12.87930315,142,22
5/23/2021,0.06,7.197291766,8.656631523,51.63147316,-382.7408905,-12.93793336,143,23
5/24/2021,0.06,7.182199508,8.65802298,51.78146116,-384.5008214,-12.99667702,144,24
5/25/2021,0.06,7.167080987,8.659416875,51.93169773,-386.2645178,-13.05553423,145,25
5/26/2021,0.06,7.151936186,8.66081321,52.08218303,-388.0319831,-13.11450509,146,26
5/27/2021,0.06,7.136765085,8.662211987,52.23291722,-389.803221,-13.17358969,147,27
5/28/2021,0.06,7.121567666,8.663613206,52.38390046,-391.5782349,-13.23278814,148,28
5/29/2021,0.06,7.10634391,8.665016871,52.53513292,-393.3570283,-13.29210051,149,29
5/30/2021,0.06,7.091093798,8.666422983,52.68661475,-395.1396047,-13.35152692,150,30
5/31/2021,0.06,7.075817311,8.667831543,52.83834612,-396.9259676,-13.41106745,151,31
6/1/2021,0.06,7.060514431,8.669242554,52.9903272,-398.7161205,-13.47072221,152,1
6/2/2021,0.06,7.045185138,8.670656017,53.14255813,-400.5100669,-13.53049129,153,2
6/3/2021,0.06,7.029829415,8.672071933,53.29503908,-402.3078103,-13.59037478,154,3
6/4/2021,0.06,7.014447242,8.673490306,53.44777022,-404.1093542,-13.65037278,155,4
6/5/2021,0.06,6.999038601,8.674911136,53.6007517,-405.9147021,-13.71048539,156,5
6/6/2021,0.06,6.983603472,8.676334425,53.75398369,-407.7238575,-13.7707127,157,6
6/7/2021,0.06,6.968141837,8.677760176,53.90746635,-409.5368239,-13.83105481,158,7
6/8/2021,0.06,6.952653678,8.679188389,54.06119984,-411.3536048,-13.89151182,159,8
6/9/2021,0.06,6.937138975,8.680619067,54.21518432,-413.1742037,-13.95208382,160,9
6/10/2021,0.06,6.921597709,8.682052211,54.36941996,-414.9986241,-14.0127709,161,10
6/11/2021,0.06,6.906029863,8.683487824,54.52390691,-416.8268695,-14.07357317,162,11
6/12/2021,0.06,6.890435417,8.684925906,54.67864534,-418.6589433,-14.13449072,163,12
6/13/2021,0.06,6.874814352,8.68636646,54.8336354,-420.4948492,-14.19552364,164,13
6/14/2021,0.06,6.85916665,8.687809488,54.98887727,-422.3345905,-14.25667203,165,14
6/15/2021,0.06,6.843492292,8.689254991,55.1443711,-424.1781709,-14.31793599,166,15
6/16/2021,0.06,6.827791258,8.690702971,55.30011705,-426.0255937,-14.37931562,167,16
6/17/2021,0.06,6.812063532,8.692153429,55.45611528,-427.8768626,-14.440811,168,17
6/18/2021,0.06,6.796309092,8.693606369,55.61236596,-429.7319809,-14.50242224,169,18
6/19/2021,0.06,6.780527922,8.695061791,55.76886925,-431.5909522,-14.56414943,170,19
6/20/2021,0.06,6.764720002,8.696519697,55.92562531,-433.45378,-14.62599267,171,20
6/21/2021,0.06,6.748885312,8.697980089,56.0826343,-435.3204678,-14.68795205,172,21
6/22/2021,0.06,6.733023836,8.699442968,56.23989639,-437.1910191,-14.75002767,173,22
6/23/2021,0.06,6.717135553,8.700908337,56.39741172,-439.0654374,-14.81221962,174,23
6/24/2021,0.06,6.701220445,8.702376198,56.55518047,-440.9437262,-14.87452801,175,24
6/25/2021,0.06,6.685278494,8.703846551,56.71320281,-442.8258889,-14.93695292,176,25
6/26/2021,0.06,6.669309679,8.7053194,56.87147887,-444.7119292,-14.99949446,177,26
6/27/2021,0.06,6.653313984,8.706794745,57.03000884,-446.6018504,-15.06215272,178,27
6/28/2021,0.06,6.637291388,8.708272588,57.18879288,-448.4956561,-15.12492779,179,28
6/29/2021,0.06,6.621241874,8.709752932,57.34783113,-450.3933498,-15.18781978,180,29
6/30/2021,0.06,6.605165422,8.711235777,57.50712377,-452.294935,-15.25082877,181,30
7/1/2021,0.06,6.589062014,8.712721126,57.66667096,-454.2004152,-15.31395486,182,1
7/2/2021,0.06,6.57293163,8.714208981,57.82647286,-456.1097939,-15.37719816,183,2
7/3/2021,0.06,6.556774253,8.715699343,57.98652963,-458.0230745,-15.44055875,184,3
7/4/2021,0.06,6.540589863,8.717192214,58.14684143,-459.9402606,-15.50403673,185,4
7/5/2021,0.06,6.524378441,8.718687596,58.30740842,-461.8613558,-15.56763221,186,5
7/6/2021,0.06,6.508139969,8.72018549,58.46823077,-463.7863634,-15.63134526,187,6
7/7/2021,0.06,6.491874429,8.721685899,58.62930863,-465.7152869,-15.69517599,188,7
7/8/2021,0.06,6.4755818,8.723188824,58.79064217,-467.64813,-15.7591245,189,8
7/9/2021,0.06,6.459262065,8.724694267,58.95223155,-469.584896,-15.82319089,190,9
7/10/2021,0.06,6.442915205,8.72620223,59.11407694,-471.5255886,-15.88737524,191,10
7/11/2021,0.06,6.426541201,8.727712714,59.27617848,-473.4702111,-15.95167765,192,11
7/12/2021,0.06,6.410140034,8.729225722,59.43853635,-475.4187671,-16.01609822,193,12
7/13/2021,0.06,6.393711685,8.730741254,59.60115071,-477.37126,-16.08063705,194,13
7/14/2021,0.06,6.377256136,8.732259314,59.76402171,-479.3276935,-16.14529423,195,14
7/15/2021,0.06,6.360773368,8.733779902,59.92714953,-481.2880709,-16.21006986,196,15
7/16/2021,0.06,6.344263363,8.73530302,60.09053431,-483.2523958,-16.27496404,197,16
7/17/2021,0.06,6.3277261,8.736828671,60.25417623,-485.2206717,-16.33997685,198,17
7/18/2021,0.06,6.311161562,8.738356855,60.41807544,-487.192902,-16.4051084,199,18
7/19/2021,0.06,6.29456973,8.739887575,60.58223211,-489.1690904,-16.47035878,200,19
7/20/2021,0.06,6.277950585,8.741420833,60.74664639,-491.1492402,-16.53572809,201,20
7/21/2021,0.06,6.261304109,8.74295663,60.91131845,-493.133355,-16.60121642,202,21
7/22/2021,0.06,6.244630282,8.744494968,61.07624846,-495.1214382,-16.66682388,203,22
7/23/2021,0.06,6.227929086,8.746035849,61.24143656,-497.1134935,-16.73255054,204,23
7/24/2021,0.06,6.211200501,8.747579274,61.40688293,-499.1095242,-16.79839653,205,24
7/25/2021,0.06,6.19444451,8.749125246,61.57258772,-501.1095338,-16.86436192,206,25
7/26/2021,0.06,6.177661094,8.750673766,61.7385511,-503.113526,-16.93044681,207,26
7/27/2021,0.06,6.160850233,8.752224836,61.90477323,-505.1215041,-16.99665131,208,27
7/28/2021,0.06,6.144011909,8.753778458,62.07125427,-507.1334717,-17.0629755,209,28
7/29/2021,0.06,6.127146104,8.755334633,62.23799438,-509.1494323,-17.12941948,210,29
7/30/2021,0.06,6.110252798,8.756893364,62.40499373,-511.1693893,-17.19598335,211,30
7/31/2021,0.06,6.093331972,8.758454651,62.57225247,-513.1933464,-17.26266721,212,31
8/1/2021,0.06,6.076383608,8.760018497,62.73977076,-515.2213069,-17.32947114,213,1
8/2/2021,0.06,6.059407688,8.761584904,62.90754877,-517.2532743,-17.39639525,214,2
8/3/2021,0.06,6.042404192,8.763153874,63.07558667,-519.2892522,-17.46343964,215,3
8/4/2021,0.06,6.025373101,8.764725407,63.2438846,-521.3292441,-17.53060439,216,4
8/5/2021,0.06,6.008314398,8.766299507,63.41244274,-523.3732535,-17.59788961,217,5
8/6/2021,0.06,5.991228062,8.767876174,63.58126124,-525.4212838,-17.66529539,218,6
8/7/2021,0.06,5.974114076,8.76945541,63.75034026,-527.4733386,-17.73282182,219,7
8/8/2021,0.06,5.95697242,8.771037218,63.91967998,-529.5294214,-17.80046901,220,8
8/9/2021,0.06,5.939803076,8.772621599,64.08928054,-531.5895356,-17.86823705,221,9
8/10/2021,0.06,5.922606025,8.774208555,64.25914211,-533.6536848,-17.93612603,222,10
8/11/2021,0.06,5.905381248,8.775798088,64.42926486,-535.7218725,-18.00413605,223,11
8/12/2021,0.06,5.888128727,8.777390198,64.59964894,-537.7941021,-18.0722672,224,12
8/13/2021,0.06,5.870848442,8.778984889,64.77029451,-539.8703772,-18.14051959,225,13
8/14/2021,0.06,5.853540376,8.780582162,64.94120175,-541.9507013,-18.20889331,226,14
8/15/2021,0.06,5.836204508,8.782182019,65.1123708,-544.0350778,-18.27738846,227,15
8/16/2021,0.06,5.818840821,8.783784461,65.28380183,-546.1235103,-18.34600512,228,16
8/17/2021,0.06,5.801449296,8.78538949,65.455495,-548.2160022,-18.4147434,229,17
8/18/2021,0.06,5.784029913,8.786997109,65.62745048,-550.3125571,-18.48360339,230,18
8/19/2021,0.06,5.766582655,8.788607318,65.79966842,-552.4131785,-18.5525852,231,19
8/20/2021,0.06,5.749107502,8.79022012,65.97214899,-554.5178698,-18.6216889,232,20
8/21/2021,0.06,5.731604436,8.791835516,66.14489234,-556.6266346,-18.69091461,233,21
8/22/2021,0.06,5.714073437,8.793453508,66.31789865,-558.7394764,-18.76026242,234,22
8/23/2021,0.06,5.696514487,8.795074099,66.49116807,-560.8563986,-18.82973241,235,23
8/24/2021,0.06,5.678927568,8.796697289,66.66470076,-562.9774048,-18.8993247,236,24
8/25/2021,0.06,5.66131266,8.79832308,66.83849688,-565.1024984,-18.96903937,237,25
8/26/2021,0.06,5.643669746,8.799951475,67.0125566,-567.231683,-19.03887652,238,26
8/27/2021,0.06,5.625998805,8.801582475,67.18688008,-569.364962,-19.10883625,239,27
8/28/2021,0.06,5.608299819,8.803216082,67.36146748,-571.502339,-19.17891866,240,28
8/29/2021,0.06,5.59057277,8.804852297,67.53631896,-573.6438175,-19.24912383,241,29
8/30/2021,0.06,5.572817638,8.806491122,67.71143468,-575.7894009,-19.31945186,242,30
8/31/2021,0.06,5.555034405,8.80813256,67.8868148,-577.9390928,-19.38990286,243,31
9/1/2021,0.06,5.537223053,8.809776612,68.0624595,-580.0928966,-19.46047692,244,1
9/2/2021,0.06,5.519383562,8.811423279,68.23836891,-582.2508159,-19.53117412,245,2
9/3/2021,0.06,5.501515913,8.813072564,68.41454322,-584.4128541,-19.60199458,246,3
9/4/2021,0.06,5.483620089,8.814724469,68.59098258,-586.5790148,-19.67293838,247,4
9/5/2021,0.06,5.465696069,8.816378994,68.76768715,-588.7493015,-19.74400563,248,5
9/6/2021,0.06,5.447743836,8.818036142,68.94465709,-590.9237176,-19.81519641,249,6
9/7/2021,0.06,5.429763371,8.819695915,69.12189257,-593.1022666,-19.88651082,250,7
9/8/2021,0.06,5.411754654,8.821358314,69.29939375,-595.2849521,-19.95794896,251,8
9/9/2021,0.06,5.393717667,8.823023341,69.47716078,-597.4717776,-20.02951093,252,9
9/10/2021,0.06,5.375652392,8.824690998,69.65519383,-599.6627465,-20.10119682,253,10
9/11/2021,0.06,5.357558809,8.826361287,69.83349307,-601.8578623,-20.17300672,254,11
9/12/2021,0.06,5.3394369,8.828034209,70.01205865,-604.0571286,-20.24494074,255,12
9/13/2021,0.06,5.321286645,8.829709767,70.19089073,-606.2605489,-20.31699897,256,13
9/14/2021,0.06,5.303108027,8.831387961,70.36998948,-608.4681266,-20.38918151,257,14
9/15/2021,0.06,5.284901027,8.833068795,70.54935506,-610.6798652,-20.46148844,258,15
9/16/2021,0.06,5.266665625,8.834752269,70.72898763,-612.8957683,-20.53391988,259,16
9/17/2021,0.06,5.248401803,8.836438385,70.90888735,-615.1158394,-20.6064759,260,17
9/18/2021,0.06,5.230109542,8.838127146,71.08905438,-617.3400819,-20.67915662,261,18
9/19/2021,0.06,5.211788824,8.839818552,71.26948888,-619.5684993,-20.75196212,262,19
9/20/2021,0.06,5.193439629,8.841512607,71.45019102,-621.8010952,-20.82489251,263,20
9/21/2021,0.06,5.175061939,8.84320931,71.63116096,-624.037873,-20.89794787,264,21
9/22/2021,0.06,5.156655736,8.844908665,71.81239886,-626.2788363,-20.9711283,265,22
9/23/2021,0.06,5.138220999,8.846610673,71.99390488,-628.5239885,-21.0444339,266,23
9/24/2021,0.06,5.119757711,8.848315336,72.17567918,-630.7733332,-21.11786477,267,24
9/25/2021,0.06,5.101265853,8.850022656,72.35772193,-633.0268738,-21.19142101,268,25
9/26/2021,0.06,5.082745406,8.851732633,72.54003328,-635.2846139,-21.26510269,269,26
9/27/2021,0.06,5.064196351,8.853445271,72.72261339,-637.5465569,-21.33890994,270,27
9/28/2021,0.06,5.04561867,8.855160571,72.90546244,-639.8127063,-21.41284283,271,28
9/29/2021,0.06,5.027012343,8.856878535,73.08858058,-642.0830657,-21.48690147,272,29
9/30/2021,0.06,5.008377353,8.858599164,73.27196797,-644.3576385,-21.56108595,273,30
10/1/2021,0.06,4.989713679,8.86032246,73.45562477,-646.6364283,-21.63539636,274,1
10/2/2021,0.06,4.971021304,8.862048425,73.63955114,-648.9194385,-21.70983282,275,2
10/3/2021,0.06,4.952300209,8.863777062,73.82374726,-651.2066726,-21.7843954,276,3
10/4/2021,0.06,4.933550375,8.86550837,74.00821327,-653.4981342,-21.8590842,277,4
10/5/2021,0.06,4.914771782,8.867242354,74.19294934,-655.7938267,-21.93389933,278,5
10/6/2021,0.06,4.895964414,8.868979013,74.37795563,-658.0937537,-22.00884088,279,6
10/7/2021,0.06,4.877128249,8.87071835,74.56323231,-660.3979186,-22.08390894,280,7
10/8/2021,0.06,4.858263271,8.872460367,74.74877953,-662.7063249,-22.15910361,281,8
10/9/2021,0.06,4.83936946,8.874205065,74.93459746,-665.0189762,-22.23442499,282,9
10/10/2021,0.06,4.820446797,8.875952447,75.12068625,-667.3358759,-22.30987316,283,10
10/11/2021,0.06,4.801495263,8.877702514,75.30704607,-669.6570275,-22.38544824,284,11
10/12/2021,0.06,4.78251484,8.879455267,75.49367709,-671.9824346,-22.46115031,285,12
10/13/2021,0.06,4.76350551,8.881210709,75.68057946,-674.3121006,-22.53697947,286,13
10/14/2021,0.06,4.744467252,8.882968842,75.86775334,-676.6460291,-22.61293582,287,14
10/15/2021,0.06,4.725400049,8.884729667,76.0551989,-678.9842235,-22.68901945,288,15
10/16/2021,0.06,4.706303882,8.886493185,76.24291629,-681.3266873,-22.76523045,289,16
10/17/2021,0.06,4.687178732,8.888259399,76.43090568,-683.673424,-22.84156894,290,17
10/18/2021,0.06,4.66802458,8.890028311,76.61916724,-686.0244372,-22.91803499,291,18
10/19/2021,0.06,4.648841407,8.891799922,76.80770111,-688.3797303,-22.9946287,292,19
10/20/2021,0.06,4.629629195,8.893574234,76.99650747,-690.7393069,-23.07135018,293,20
10/21/2021,0.06,4.610387925,8.895351249,77.18558648,-693.1031703,-23.14819952,294,21
10/22/2021,0.06,4.591117578,8.897130968,77.37493829,-695.4713242,-23.22517681,295,22
10/23/2021,0.06,4.571818135,8.898913394,77.56456307,-697.8437721,-23.30228216,296,23
10/24/2021,0.06,4.552489578,8.900698528,77.75446098,-700.2205173,-23.37951564,297,24
10/25/2021,0.06,4.533131888,8.902486372,77.94463218,-702.6015635,-23.45687738,298,25
10/26/2021,0.06,4.513745046,8.904276928,78.13507684,-704.9869142,-23.53436744,299,26
10/27/2021,0.06,4.494329033,8.906070197,78.32579511,-707.3765727,-23.61198595,300,27
10/28/2021,0.06,4.474883831,8.907866181,78.51678715,-709.7705427,-23.68973298,301,28
10/29/2021,0.06,4.45540942,8.909664882,78.70805314,-712.1688276,-23.76760864,302,29
10/30/2021,0.06,4.435905783,8.911466302,78.89959322,-714.5714309,-23.84561303,303,30
10/31/2021,0.06,4.4163729,8.913270443,79.09140756,-716.9783562,-23.92374623,304,31
11/1/2021,0.06,4.396810752,8.915077306,79.28349633,-719.3896069,-24.00200834,305,1
11/2/2021,0.06,4.377219321,8.916886894,79.47585968,-721.8051865,-24.08039947,306,2
11/3/2021,0.06,4.357598588,8.918699207,79.66849778,-724.2250985,-24.1589197,307,3
11/4/2021,0.06,4.337948534,8.920514248,79.86141079,-726.6493465,-24.23756914,308,4
11/5/2021,0.06,4.31826914,8.922332018,80.05459886,-729.0779339,-24.31634787,309,5
11/6/2021,0.06,4.298560388,8.924152519,80.24806217,-731.5108642,-24.395256,310,6
11/7/2021,0.06,4.278822259,8.925975754,80.44180087,-733.9481409,-24.47429362,311,7
11/8/2021,0.06,4.259054734,8.927801724,80.63581512,-736.3897676,-24.55346083,312,8
11/9/2021,0.06,4.239257795,8.92963043,80.83010509,-738.8357476,-24.63275771,313,9
11/10/2021,0.06,4.219431422,8.931461874,81.02467093,-741.2860846,-24.71218438,314,10
11/11/2021,0.06,4.199575596,8.933296058,81.21951281,-743.740782,-24.79174092,315,11
11/12/2021,0.06,4.1796903,8.935132985,81.4146309,-746.1998434,-24.87142744,316,12
11/13/2021,0.06,4.159775515,8.936972655,81.61002534,-748.6632721,-24.95124402,317,13
11/14/2021,0.06,4.13983122,8.938815071,81.80569631,-751.1310718,-25.03119076,318,14
11/15/2021,0.06,4.119857399,8.940660234,82.00164396,-753.6032459,-25.11126776,319,15
11/16/2021,0.06,4.099854031,8.942508145,82.19786847,-756.0797979,-25.19147512,320,16
11/17/2021,0.06,4.079821099,8.944358808,82.39436997,-758.5607313,-25.27181292,321,17
11/18/2021,0.06,4.059758583,8.946212223,82.59114865,-761.0460497,-25.35228128,322,18
11/19/2021,0.06,4.039666465,8.948068393,82.78820466,-763.5357564,-25.43288027,323,19
11/20/2021,0.06,4.019544725,8.949927319,82.98553817,-766.0298551,-25.51361001,324,20
11/21/2021,0.06,3.999393346,8.951789003,83.18314932,-768.5283492,-25.59447058,325,21
11/22/2021,0.06,3.979212309,8.953653446,83.3810383,-771.0312422,-25.67546208,326,22
11/23/2021,0.06,3.959001594,8.955520651,83.57920525,-773.5385377,-25.75658461,327,23
11/24/2021,0.06,3.938761182,8.957390619,83.77765034,-776.050239,-25.83783826,328,24
11/25/2021,0.06,3.918491056,8.959263352,83.97637373,-778.5663498,-25.91922313,329,25
11/26/2021,0.06,3.898191197,8.961138852,84.17537559,-781.0868734,-26.00073932,330,26
11/27/2021,0.06,3.877861584,8.963017121,84.37465606,-783.6118135,-26.08238692,331,27
11/28/2021,0.06,3.857502201,8.96489816,84.57421533,-786.1411735,-26.16416602,332,28
11/29/2021,0.06,3.837113028,8.966781971,84.77405354,-788.6749569,-26.24607673,333,29
11/30/2021,0.06,3.816694046,8.968668556,84.97417086,-791.2131672,-26.32811913,334,30
12/1/2021,0.06,3.796245236,8.970557916,85.17456745,-793.755808,-26.41029333,335,1
12/2/2021,0.06,3.77576658,8.972450054,85.37524348,-796.3028826,-26.49259943,336,2
12/3/2021,0.06,3.755258059,8.974344972,85.57619909,-798.8543946,-26.57503751,337,3
12/4/2021,0.06,3.734719655,8.97624267,85.77743447,-801.4103476,-26.65760767,338,4
12/5/2021,0.06,3.714151348,8.978143151,85.97894975,-803.970745,-26.74031001,339,5
12/6/2021,0.06,3.693553119,8.980046417,86.18074512,-806.5355902,-26.82314463,340,6
12/7/2021,0.06,3.67292495,8.981952469,86.38282073,-809.1048869,-26.90611162,341,7
12/8/2021,0.06,3.652266823,8.983861309,86.58517674,-811.6786385,-26.98921108,342,8
12/9/2021,0.06,3.631578718,8.98577294,86.78781331,-814.2568485,-27.0724431,343,9
12/10/2021,0.06,3.610860617,8.987687361,86.99073061,-816.8395204,-27.15580778,344,10
12/11/2021,0.06,3.5901125,8.989604577,87.19392879,-819.4266577,-27.23930521,345,11
12/12/2021,0.06,3.569334349,8.991524587,87.39740803,-822.018264,-27.3229355,346,12
12/13/2021,0.06,3.548526146,8.993447395,87.60116847,-824.6143426,-27.40669873,347,13
12/14/2021,0.06,3.527687872,8.995373001,87.80521028,-827.2148971,-27.49059501,348,14
12/15/2021,0.06,3.506819507,8.997301408,88.00953363,-829.8199311,-27.57462442,349,15
12/16/2021,0.06,3.485921033,8.999232618,88.21413867,-832.4294479,-27.65878708,350,16
12/17/2021,0.06,3.464992432,9.001166631,88.41902556,-835.0434511,-27.74308306,351,17
12/18/2021,0.06,3.444033684,9.003103451,88.62419448,-837.6619443,-27.82751247,352,18
12/19/2021,0.06,3.42304477,9.005043078,88.82964557,-840.2849308,-27.91207541,353,19
12/20/2021,0.06,3.402025673,9.006985514,89.035379,-842.9124143,-27.99677196,354,20
12/21/2021,0.06,3.380976373,9.008930762,89.24139494,-845.5443981,-28.08160223,355,21
12/22/2021,0.06,3.359896851,9.010878823,89.44769354,-848.1808859,-28.16656631,356,22
12/23/2021,0.06,3.338787089,9.012829698,89.65427497,-850.821881,-28.2516643,357,23
12/24/2021,0.06,3.317647068,9.014783391,89.86113938,-853.4673871,-28.3368963,358,24
12/25/2021,0.06,3.296476769,9.016739901,90.06828694,-856.1174075,-28.42226239,359,25
12/26/2021,0.06,3.275276173,9.018699232,90.27571781,-858.7719459,-28.50776268,360,26
12/27/2021,0.06,3.254045262,9.020661384,90.48343215,-861.4310056,-28.59339726,361,27
12/28/2021,0.06,3.232784017,9.022626361,90.69143013,-864.0945903,-28.67916623,362,28
12/29/2021,0.06,3.211492419,9.024594162,90.8997119,-866.7627033,-28.76506968,363,29
12/30/2021,0.06,3.190170449,9.026564791,91.10827763,-869.4353482,-28.85110771,364,30
12/31/2021,0.06,3.168818089,9.028538249,91.31712748,-872.1125286,-28.93728042,365,31
1/1/2022,0.06,3.147435319,9.030514538,91.52626161,-874.7942478,-29.0235879,1,1
1/2/2022,0.06,3.126022122,9.03249366,91.73568018,-877.4805094,-29.11003025,2,2
1/3/2022,0.06,3.104578478,9.034475615,91.94538335,-880.171317,-29.19660756,3,3
1/4/2022,0.06,3.083104368,9.036460407,92.15537128,-882.8666739,-29.28331993,4,4
1/5/2022,0.06,3.061599774,9.038448037,92.36564415,-885.5665837,-29.37016746,5,5
1/6/2022,0.06,3.040064677,9.040438506,92.5762021,-888.2710499,-29.45715024,6,6
1/7/2022,0.06,3.018499058,9.042431817,92.7870453,-890.980076,-29.54426837,7,7
1/8/2022,0.06,2.996902899,9.044427971,92.99817391,-893.6936655,-29.63152194,8,8
1/9/2022,0.06,2.97527618,9.046426971,93.20958809,-896.4118219,-29.71891105,9,9
1/10/2022,0.06,2.953618883,9.048428817,93.42128801,-899.1345486,-29.8064358,10,10
1/11/2022,0.06,2.931930989,9.050433511,93.63327382,-901.8618493,-29.89409628,11,11
1/12/2022,0.06,2.91021248,9.052441056,93.84554569,-904.5937274,-29.98189259,12,12
1/13/2022,0.06,2.888463336,9.054451453,94.05810378,-907.3301863,-30.06982482,13,13
1/14/2022,0.06,2.866683539,9.056464704,94.27094825,-910.0712296,-30.15789307,14,14
1/15/2022,0.06,2.84487307,9.058480811,94.48407926,-912.8168609,-30.24609744,15,15
1/16/2022,0.06,2.82303191,9.060499775,94.69749698,-915.5670835,-30.33443802,16,16
1/17/2022,0.06,2.801160041,9.062521598,94.91120156,-918.321901,-30.42291491,17,17
1/18/2022,0.06,2.779257444,9.064546282,95.12519317,-921.0813169,-30.51152821,18,18
1/19/2022,0.06,2.757324099,9.066573829,95.33947197,-923.8453346,-30.600278,19,19
1/20/2022,0.06,2.735359989,9.068604241,95.55403811,-926.6139578,-30.68916439,20,20
1/21/2022,0.06,2.713365095,9.070637519,95.76889177,-929.3871899,-30.77818748,21,21
1/22/2022,0.06,2.691339397,9.072673665,95.9840331,-932.1650343,-30.86734735,22,22
1/23/2022,0.06,2.669282877,9.074712681,96.19946227,-934.9474946,-30.9566441,23,23
1/24/2022,0.06,2.647195516,9.076754569,96.41517943,-937.7345743,-31.04607784,24,24
1/25/2022,0.06,2.625077295,9.07879933,96.63118476,-940.5262769,-31.13564865,25,25
1/26/2022,0.06,2.602928197,9.080846967,96.8474784,-943.3226059,-31.22535664,26,26
1/27/2022,0.06,2.580748201,9.08289748,97.06406052,-946.1235647,-31.31520189,27,27
1/28/2022,0.06,2.558537289,9.084950872,97.28093128,-948.929157,-31.40518451,28,28
1/29/2022,0.06,2.536295442,9.087007145,97.49809085,-951.7393861,-31.49530459,29,29
1/30/2022,0.06,2.514022643,9.0890663,97.71553939,-954.5542556,-31.58556222,30,30
1/31/2022,0.06,2.49171887,9.09112834,97.93327705,-957.373769,-31.67595751,31,31
2/1/2022,0.06,2.469384107,9.093193265,98.151304,-960.1979298,-31.76649055,32,1
2/2/2022,0.06,2.447018335,9.095261078,98.36962041,-963.0267414,-31.85716143,33,2
2/3/2022,0.06,2.424621533,9.09733178,98.58822642,-965.8602074,-31.94797025,34,3
2/4/2022,0.06,2.402193685,9.099405374,98.80712221,-968.6983314,-32.03891711,35,4
2/5/2022,0.06,2.379734771,9.10148186,99.02630794,-971.5411166,-32.1300021,36,5
2/6/2022,0.06,2.357244771,9.103561242,99.24578376,-974.3885668,-32.22122532,37,6
2/7/2022,0.06,2.334723668,9.10564352,99.46554984,-977.2406853,-32.31258687,38,7
2/8/2022,0.06,2.312171443,9.107728696,99.68560634,-980.0974758,-32.40408683,39,8
2/9/2022,0.06,2.289588077,9.109816772,99.90595343,-982.9589416,-32.49572532,40,9
2/10/2022,0.06,2.266973551,9.111907751,100.1265913,-985.8250862,-32.58750241,41,10
2/11/2022,0.06,2.244327847,9.114001633,100.34752,-988.6959133,-32.67941822,42,11
2/12/2022,0.06,2.221650945,9.11609842,100.5687398,-991.5714262,-32.77147283,43,12
2/13/2022,0.06,2.198942826,9.118198115,100.7902508,-994.4516285,-32.86366634,44,13
2/14/2022,0.06,2.176203473,9.120300718,101.0120532,-997.3365237,-32.95599884,45,14
2/15/2022,0.06,2.153432867,9.122406233,101.2341472,-1000.226115,-33.04847044,46,15
